VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
12546,JIM BEAM BRANDS COMPANY,2277,Kilbeggan Irish Whiskey,17.03,22.99,750.0,4244,72275.31999999999,1368.0,17770.319999999978,4364.639923095703,1077.0000078082085,123880.96999999999,-54505.000000000015,-306.719293743726,0.3223374175306315,0.2458698211228948
3252,E & J GALLO WINERY,6854,Carlo Rossi Burgundy Calif,9.86,14.99,4000.0,7330,72273.80000000191,1379.0,20671.210000000054,13925.709787368774,827.4000246524811,61966.909999999996,-51602.59000000186,-249.63507216075752,0.18813096862210096,0.28601249692142255
12546,JIM BEAM BRANDS COMPANY,3915,Sauza Silver Tequila,9.48,14.99,750.0,7615,72190.19999999995,956.0,13308.439999999862,9649.07984161377,753.5400147438049,123880.96999999999,-58881.76000000009,-442.43923404997656,0.12554169402495075,0.18435244673099493
3960,DIAGEO NORTH AMERICA INC,9145,Smirnoff Kissed Caramel,0.75,0.99,50.0,96151,72113.25,26744.0,26476.559999999885,3032.3700292110443,1402.6799848265946,257032.07000000007,-45636.69000000012,-172.36638747631986,0.27814583311666025,0.36715249971398994
4692,KOBRAND CORPORATION,5396,Tia Maria Coffee Liqueur,12.14,19.99,750.0,5937,72075.17999999989,1406.0,24082.94000000017,14370.60980796814,1107.7300186157227,9139.38,-47992.23999999972,-199.2789916845675,0.23681994273201953,0.3341363837037966
8112,MOET HENNESSY USA INC,9388,Hennessy Privilege VSOP,17.14,25.99,375.0,4205,72073.69999999994,1343.0,32218.57000000026,15617.489850997925,527.4199947118759,48347.26,-39855.12999999968,-123.70235550491333,0.31938168846611176,0.4470225616278932
660,SAZERAC NORTH AMERICA INC.,4783,Mr Boston Apricot Brandy,8.88,11.99,1750.0,8115,72061.19999999921,1788.0,22754.120000000115,12969.819766998291,3285.7800472974777,17932.329999999994,-49307.0799999991,-216.69517432446895,0.22033271719038816,0.31576104755402856
12546,JIM BEAM BRANDS COMPANY,3385,Pinnacle Strawbry Kiwi Vodka,12.97,16.99,1750.0,5554,72035.38000000027,1013.0,16315.869999999837,12166.449827194214,1862.0000375509262,123880.96999999999,-55719.51000000043,-341.5049887011909,0.18239106949945985,0.22649800695158098
8320,SHAW ROSS INT L IMP LTD,8346,Marques de Riscal Rioja Red,9.93,14.99,750.0,7248,71972.64000000086,2111.0,31679.890000000287,14057.62978553772,235.35999938845634,3151.9200000000014,-40292.75000000057,-127.18715248064372,0.29125275938189843,0.4401657352015976
3252,E & J GALLO WINERY,34134,Turning Leaf RSV Chard Cal,5.84,9.99,1500.0,12276,71691.83999999976,1756.0,19298.439999999937,9825.059795379639,392.8999977707863,61966.909999999996,-52393.39999999983,-271.4903380791401,0.1430433365917237,0.26918600499024714
1392,CONSTELLATION BRANDS INC,6213,Taylor Red Port,5.51,7.99,1500.0,13010,71685.09999999903,2849.0,22763.510000000093,11921.0796585083,637.1499952375889,79528.99,-48921.589999998934,-214.91233118266356,0.21898539584934665,0.31754869561457544
17035,PERNOD RICARD USA,6402,Avion Silver Tequila,29.62,41.99,750.0,2420,71680.40000000026,478.0,21505.220000000034,17051.210636138916,376.850009560585,123780.21999999997,-50175.180000000226,-233.31628320937963,0.1975206611570248,0.3000153458965067
3960,DIAGEO NORTH AMERICA INC,3046,Ciroc Peach Vodka,35.81,47.99,1750.0,1995,71440.95000000016,531.0,26109.690000000086,8849.210300445557,975.78000664711,257032.07000000007,-45331.26000000007,-173.61853013191623,0.2661654135338346,0.3654723236463125
17035,PERNOD RICARD USA,2623,Ballantines,18.24,28.99,1750.0,3915,71409.60000000043,637.0,18229.62999999998,12144.74990272522,1170.830020904541,123780.21999999997,-53179.97000000045,-291.7227063851571,0.1627075351213282,0.25528262306468413
3664,WILLIAM GRANT & SONS INC,2368,Balvenie 17 Yr Doublewood,108.52,139.99,750.0,657,71297.64000000006,194.0,27268.060000000074,23908.30093383789,153.0700038075447,30234.42000000001,-44029.57999999999,-161.46942613445864,0.2952815829528158,0.38245389328454704
8352,LUXCO INC,8590,Arrow Peppermint Schnapps,5.07,7.99,750.0,14042,71192.93999999834,4582.0,36610.1800000003,17402.21950149536,3607.880038499832,10261.599999999997,-34582.759999998045,-94.46214140437922,0.3263067939040023,0.5142389118921223
9552,M S WALKER INC,4370,Ron Virgin White,7.96,12.99,1750.0,8941,71170.3599999999,2321.0,25507.7900000001,8989.819812774658,4264.620020985603,55551.819999999985,-45662.5699999998,-179.0142148731804,0.2595906498154569,0.35840467857687014
480,BACARDI USA INC,3016,Bombay Sapphire East Gin,14.59,19.99,750.0,4876,71140.84000000017,924.0,18780.759999999966,14602.839836120605,728.4800161123276,89286.26999999999,-52360.080000000205,-278.7963852368078,0.18949958982772763,0.2639940714784914
1392,CONSTELLATION BRANDS INC,8329,R Mondavi Chard Pvt Sel,4.68,7.99,750.0,15198,71126.64000000064,3073.0,25046.28000000015,7472.899881362915,344.1200013309717,79528.99,-46080.36000000049,-183.9808546418878,0.20219765758652455,0.35213641471043655
3960,DIAGEO NORTH AMERICA INC,3148,Ciroc Mango Vodka,35.24,48.99,1750.0,2018,71114.3200000001,1333.0,65303.66999999986,20673.78070831299,2449.5000029802322,257032.07000000007,-5810.650000000234,-8.897891956149245,0.6605550049554014,0.9182914214746027
7239,REMY COINTREAU USA INC,500,Remy Martin Louis XIII,2290.07,2999.99,750.0,31,70992.17,6.0,18299.94,18299.93994140625,4.740000128746033,16978.669999999995,-52692.229999999996,-287.9366271146244,0.1935483870967742,0.2577740615620004
4425,MARTIGNETTI COMPANIES,24907,Bogle Old Vine Znfdl Cal,6.89,10.99,750.0,10283,70849.86999999994,2373.0,26106.270000000146,13307.90972328186,264.05999933183193,144929.24,-44743.59999999979,-171.3902445657673,0.23076923076923078,0.3684730825899916
2561,EDRINGTON AMERICAS,2590,The Black Grouse Scotch,28.98,46.99,1750.0,2443,70798.13999999998,414.0,16807.859999999953,12418.94051361084,761.0300153493881,9654.500000000002,-53990.28000000003,-321.2204290135697,0.16946377404830126,0.2374053894636209
480,BACARDI USA INC,3343,Bombay Sapphire Gin,9.46,12.49,375.0,7472,70685.11999999946,1479.0,19212.20999999996,13665.479759216309,579.7599910497665,89286.26999999999,-51472.909999999494,-267.9176940081313,0.1979389721627409,0.2717999205490506
3664,WILLIAM GRANT & SONS INC,8078,Glenfiddich Special Rsv 12Yr,14.59,19.99,375.0,4844,70673.96000000027,1591.0,32918.09000000026,20374.209775924683,624.3499935269356,30234.42000000001,-37755.87000000001,-114.69641768401422,0.32844756399669695,0.46577395691426
4425,MARTIGNETTI COMPANIES,6249,Rodney Strong Chard,7.84,11.99,750.0,8999,70552.16000000022,2426.0,26655.42000000023,10290.389821052551,271.0000000447035,144929.24,-43896.73999999999,-164.68222973038732,0.2695855095010557,0.37781153688278496
4425,MARTIGNETTI COMPANIES,24086,Hess Select Chard,7.14,12.99,750.0,9877,70521.78,3710.0,39383.54000000022,13158.039755821228,414.8700007200241,144929.24,-31138.23999999978,-79.06409632044151,0.3756201275690999,0.5584592447893434
3960,DIAGEO NORTH AMERICA INC,3652,Ciroc Pineapple Vodka,37.79,47.99,1750.0,1864,70440.55999999995,662.0,32519.38000000012,10408.890354156494,1216.4600049257278,257032.07000000007,-37921.17999999983,-116.6110177992314,0.3551502145922747,0.46165703395884616
4425,MARTIGNETTI COMPANIES,14838,Layer Cake Cab Svgn,7.71,14.99,750.0,9134,70423.13999999966,3300.0,41778.64000000003,16551.299741744995,368.8100002259016,144929.24,-28644.499999999636,-68.56254775167314,0.3612874972629735,0.5932515931553212
17035,PERNOD RICARD USA,5731,Malibu Passion Fruit Rum,9.02,11.99,750.0,7788,70247.76000000008,1244.0,16167.559999999825,10841.659809112549,980.5000153779984,123780.21999999997,-54080.20000000026,-334.49821741809427,0.15973292244478685,0.23015054145498456
9165,ULTRA BEVERAGE COMPANY LLP,2841,High West Double Rye Whiskey,25.73,34.99,750.0,2724,70088.51999999971,691.0,21028.090000000022,15205.009977340698,544.620011150837,68054.70000000003,-49060.42999999969,-233.30901665343663,0.25367107195301025,0.300021886608536
9165,ULTRA BEVERAGE COMPANY LLP,1730,La Collection NH Summer,19.73,29.99,750.0,3552,70080.95999999998,591.0,16314.0899999999,12740.359893798828,65.28999970853329,68054.70000000003,-53766.870000000075,-329.5732094159123,0.16638513513513514,0.23278919124395422
3664,WILLIAM GRANT & SONS INC,3532,Milagro Reposado Tequila,20.58,27.99,750.0,3405,70074.90000000056,586.0,15770.139999999903,12353.409894943237,462.09000992774963,30234.42000000001,-54304.76000000066,-344.3517939599838,0.17209985315712187,0.22504691408763733
6213,MHW LTD,8393,Casamigos Reposado,34.81,49.99,750.0,2013,70072.53000000014,481.0,26803.190000000137,22533.960678100586,379.4000090956688,9621.580000000002,-43269.34000000001,-161.43354578316905,0.23894684550422254,0.38250638302912826
12546,JIM BEAM BRANDS COMPANY,2155,McClelland Islay Single Malt,24.05,37.99,1750.0,2910,69985.50000000048,624.0,22769.760000000104,16618.44076538086,1147.1400190591812,123880.96999999999,-47215.740000000376,-207.36160591943067,0.21443298969072164,0.325349679576483
12546,JIM BEAM BRANDS COMPANY,8064,Canadian Club,0.76,0.99,50.0,92054,69961.03999999978,17550.0,17374.49999999969,2988.8100287914276,919.0199862644076,123880.96999999999,-52586.54000000008,-302.66505510950543,0.1906489669107263,0.24834536479160038
4950,LATITUDE BEVERAGE COMPANY,14240,Ninety+Cellars Lot 2 Svgn Bl,5.36,8.99,750.0,13045,69921.20000000007,2619.0,23784.8099999999,8627.549783706665,292.35999977588654,1609.9999999999995,-46136.390000000174,-193.97417931865073,0.2007665772326562,0.3401659296465146
9165,ULTRA BEVERAGE COMPANY LLP,26580,Sullivan Toile Cab Svgn Napa,15.06,21.99,750.0,4641,69893.46000000022,2150.0,47278.5000000002,17460.059818267822,240.19999969005585,68054.70000000003,-22614.96000000003,-47.833497255623456,0.46326222796811034,0.6764366794833171
4425,MARTIGNETTI COMPANIES,24786,Opus One 12,159.73,245.99,750.0,437,69802.00999999998,7.0,1749.93,1499.9400329589844,0.7699999958276749,144929.24,-68052.07999999999,-3888.8458395478665,0.016018306636155607,0.02506990844532988
4425,MARTIGNETTI COMPANIES,41537,Mer Soleil Chard Central Cst,18.06,27.99,750.0,3861,69729.66000000027,818.0,22907.820000000058,11004.069910049438,91.08999980986118,144929.24,-46821.84000000021,-204.39238653001502,0.21186221186221185,0.3285233285233281
3252,E & J GALLO WINERY,31494,Barefoot Merlot Cal,6.02,8.79,1500.0,11581,69717.62000000101,1744.0,19405.559999999954,10628.459781646729,389.85999780893326,61966.909999999996,-50312.06000000106,-259.2662103026204,0.15059148605474484,0.27834512996857425
4425,MARTIGNETTI COMPANIES,25511,Schug Chard Carneros,12.16,17.99,750.0,5733,69713.27999999981,988.0,17774.119999999937,7969.569898605347,110.20000031590462,144929.24,-51939.15999999987,-292.21789883268514,0.17233560090702948,0.2549603174603173
1128,BROWN-FORMAN CORP,8725,Chambord Royale de France,11.84,15.99,375.0,5887,69702.08000000038,1875.0,30187.25000000024,17888.909746170044,736.0399915575981,68601.68000000001,-39514.83000000014,-130.8990716279218,0.3184983862748429,0.4330896581565439
9815,WINE GROUP INC,26399,Trapiche Malbec Mendoza Oak,3.94,7.99,750.0,17690,69698.59999999923,2812.0,22467.880000000074,9556.039726257324,313.77999944984913,27100.409999999996,-47230.71999999916,-210.21440385118223,0.15895986433013,0.32235769441567436
1392,CONSTELLATION BRANDS INC,41546,Monkey Bay Svgn Bl,5.51,7.99,750.0,12643,69662.9300000005,2017.0,17243.82999999984,6948.029817581177,225.3299999833107,79528.99,-52419.10000000066,-303.9875712066353,0.15953492050937276,0.24753236764516964
3960,DIAGEO NORTH AMERICA INC,2749,John Begg Blue Cap,13.38,16.99,1750.0,5198,69549.2399999995,1123.0,19079.76999999995,8681.889883041382,2063.690017580986,257032.07000000007,-50469.46999999955,-264.51823056567076,0.21604463255098114,0.27433470157258494
3960,DIAGEO NORTH AMERICA INC,2772,Talisker Storm Scotch,46.15,62.99,750.0,1507,69548.05000000013,489.0,24661.110000000128,20213.990673065186,385.6600080728531,257032.07000000007,-44886.94,-182.01508366817134,0.32448573324485736,0.3545909626510029
9815,WINE GROUP INC,37731,Corbett Canyon Chard,6.7,12.99,3000.0,10377,69525.89999999882,1841.0,21764.59000000007,13876.319732666016,828.4499856829643,27100.409999999996,-47761.309999998746,-219.44502515323558,0.1774115833092416,0.3130429091892437
9165,ULTRA BEVERAGE COMPANY LLP,3409,Crystal Head Vodka,32.14,44.99,750.0,2163,69518.81999999956,570.0,27019.300000000152,21560.450763702393,449.4700091481209,68054.70000000003,-42499.51999999941,-157.29319412419702,0.2635228848821082,0.38866166025258087
3924,HEAVEN HILL DISTILLERIES,2136,Elijah Craig 12 Yr Bourbon,21.53,27.99,750.0,3225,69434.2500000001,710.0,20582.90000000002,16031.469873428345,559.8400118350983,14069.869999999995,-48851.35000000008,-237.33949054797932,0.22015503875968992,0.2964372769922623
3960,DIAGEO NORTH AMERICA INC,8053,Seagrams 7 Crown,0.75,0.99,50.0,92262,69196.5,17598.0,17422.019999999742,2850.2100274562836,921.8099882565439,257032.07000000007,-51774.48000000026,-297.1783983717217,0.1907394160109254,0.2517760291344178
4425,MARTIGNETTI COMPANIES,25846,Groth Svgn Bl Napa Valley,12.05,21.99,750.0,5742,69191.1000000001,828.0,16551.719999999914,8475.759902954102,92.15999984741211,144929.24,-52639.38000000018,-318.0296670074195,0.14420062695924765,0.23921747161123166
9744,FREDERICK WILDMAN & SONS,5346,Green Chartreuse Liqueur,36.22,49.99,750.0,1905,68999.09999999992,511.0,25544.89000000012,17596.480590820312,402.790008187294,3999.9299999999994,-43454.2099999998,-170.10920775152917,0.26824146981627295,0.37022062606613926
8673,STE MICHELLE WINE ESTATES,13458,Ch Ste Michelle Harvest Rsl,5.99,8.99,750.0,11516,68980.8399999995,3372.0,28525.04000000046,11525.419714927673,376.4599996060133,15919.700000000003,-40455.79999999904,-141.82556799218648,0.2928100034734283,0.41352120385893626
4425,MARTIGNETTI COMPANIES,29835,Casal Garcia Vinho Verde Wh,4.82,6.99,750.0,14285,68853.69999999843,2055.0,16419.449999999815,6831.44980430603,229.55999967455864,144929.24,-52434.24999999861,-319.3423044011779,0.143857192859643,0.23846866617190057
3960,DIAGEO NORTH AMERICA INC,3836,Smirnoff Citrus Vodka,7.91,10.99,750.0,8695,68777.44999999953,1048.0,13577.519999999831,10946.549806594849,826.3900183439255,257032.07000000007,-55199.9299999997,-406.5538478308291,0.12052903967797585,0.1974123786211894
1128,BROWN-FORMAN CORP,5296,Southern Comfort 100 Proof,21.01,28.99,1750.0,3271,68723.7099999998,0.0,0.0,0.0,0.0,68601.68000000001,-68723.7099999998,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,4327,Capt Morgan Spiced Rum 100,14.81,19.99,750.0,4628,68540.68000000031,1147.0,22696.530000000137,16767.519805908203,904.3300187587738,257032.07000000007,-45844.150000000176,-201.9874844304389,0.24783923941227312,0.33113955099365855
1392,CONSTELLATION BRANDS INC,42350,Black Box Shiraz Cntrl Coast,10.73,16.99,3000.0,6387,68532.50999999949,1070.0,20343.300000000076,15454.869813919067,481.4999897480011,79528.99,-48189.20999999941,-236.8800047189946,0.16752779082511352,0.2968416011612624
9552,M S WALKER INC,4152,Jenkins Rum,3.75,5.99,750.0,18248,68430.0,4362.0,21974.88000000006,10453.2995262146,3434.820038497448,55551.819999999985,-46455.11999999994,-211.40101788951662,0.23903989478298993,0.32112932924156157
3089,SIDNEY FRANK IMPORTING CO,5952,Jagermeister Liqueur,1.42,1.99,50.0,48124,68336.08000000034,11250.0,22387.499999999804,6075.470029115677,586.3499924130738,8549.550000000001,-45948.58000000053,-205.24212171971382,0.23377109134735266,0.32760878294452495
4425,MARTIGNETTI COMPANIES,36648,Groth Cab Svgn Napa,39.18,59.99,750.0,1743,68290.74000000024,502.0,30076.980000000083,18707.88052368164,55.64999979734421,144929.24,-38213.760000000155,-127.05318153617833,0.28800917957544464,0.4404254515326672
3252,E & J GALLO WINERY,38898,L Martini Cab Svgn Napa,20.13,29.99,750.0,3391,68260.82999999987,994.0,29810.06000000011,14725.089887619019,110.65999953448772,61966.909999999996,-38450.76999999976,-128.98588597272067,0.2931288705396638,0.4367081384741464
7245,PROXIMO SPIRITS INC.,3780,Three Olives Raspberry Vodk,10.31,12.99,750.0,6617,68221.27000000041,835.0,11680.649999999878,8668.78985786438,658.3000120520592,38994.78000000001,-56540.620000000534,-484.0537127642822,0.12619011636693367,0.17121712920325005
5992,MCCORMICK DISTILLING CO,5042,Tequila Rose Liqueur,10.68,13.99,750.0,6373,68063.6400000007,1579.0,23669.210000000137,14315.449781417847,1243.9800177812576,1567.85,-44394.43000000056,-187.56194228704845,0.24776400439353521,0.347751163469951
12546,JIM BEAM BRANDS COMPANY,4438,Cruzan Black Cherry Rum,7.35,9.99,750.0,9252,68002.1999999992,1698.0,16963.019999999782,10929.059749603271,1337.5300238132477,123880.96999999999,-51039.17999999941,-300.88498392385355,0.1835278858625162,0.24944810609068505
3960,DIAGEO NORTH AMERICA INC,3226,Ciroc Mango Vodka,8.63,11.99,375.0,7869,67909.4699999999,5662.0,67887.37999999992,13776.50973701477,2226.979997098446,257032.07000000007,-22.089999999981956,-0.03253918474977527,0.719532342101919,0.9996747139979154
3252,E & J GALLO WINERY,5404,E & J Superior Rsv VSOP,4.32,5.49,375.0,15718,67901.76000000014,4245.0,23305.05000000042,11221.559532165527,1667.1699845790863,61966.909999999996,-44596.709999999715,-191.36071366505934,0.27007252831149003,0.3432171713958574
8004,SAZERAC CO INC,5817,GranGala Triple Orange,22.89,29.99,1750.0,2957,67685.72999999918,579.0,17364.209999999937,13315.559898376465,1064.4100219011307,50293.62000000002,-50321.51999999925,-289.80022701867483,0.19580656070341562,0.256541666906749
4692,KOBRAND CORPORATION,6864,St Francis Chard,5.51,13.99,750.0,12283,67679.33000000064,1593.0,16786.06999999983,8537.899814605713,177.1799994558096,9139.38,-50893.26000000081,-303.1874643677843,0.1296914434584385,0.248023584157817
3924,HEAVEN HILL DISTILLERIES,3089,Evan Williams Honey Reserve,7.63,9.99,750.0,8865,67639.94999999956,1717.0,20537.830000000104,14527.989725112915,1353.0100237131119,14069.869999999995,-47102.11999999946,-229.343216883182,0.1936830231246475,0.3036346123851398
3960,DIAGEO NORTH AMERICA INC,4280,Capt Morgan Parrot Bay Coco,18.74,23.99,1750.0,3609,67632.66000000027,629.0,15089.70999999991,10651.559898376465,1156.2800183296204,257032.07000000007,-52542.95000000035,-348.20384222096163,0.1742865059573289,0.22311276829862747
3252,E & J GALLO WINERY,5480,E & J Superior RSV VSOP,7.85,10.99,750.0,8612,67604.19999999956,2336.0,25672.640000000323,15287.089681625366,1840.5000296235085,61966.909999999996,-41931.55999999924,-163.33170254402629,0.2712494194147701,0.3797491871806854
12546,JIM BEAM BRANDS COMPANY,3045,Pinnacle Salted Caramel,7.8,12.99,750.0,8664,67579.19999999972,2302.0,25298.98000000022,13023.149728775024,1812.6500194072723,123880.96999999999,-42280.2199999995,-167.1222318053895,0.2656971375807941,0.37436045410422625
